Orig GRP,ExamID,Mailing Round,CompID,Set Number,Number of knowns with sufficient reproducible detail for compari,Examiner's Analysis,Score,Pair,AnalType,Gun_K1,Lot #_1,Gun_K2,Lot #_2,Gun_Q,Lot #_3,Bullet/Case,M_NM,Ber_NonBer,Gun_1,Gun_2,ExamID_2,ExamID_3,Round
Org-Grp-183,VJ,B,Group 146,11,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,T-A,New,T,π 78_2016-04_35,T,π 78_2016-04_35,A,π 78_2016-04_35,Case,NM,Beretta,T,A,VJ,B,1
Org-Grp-183,VJ,B,Group 146,12,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,7-9,New,7,π 154_2016-08_188,7,π 154_2016-08_188,9,π 02_2016-01_90,Case,NM,Non_Ber,7,9,VJ,B,1
Org-Grp-183,VJ,B,Group 146,13,2,Inc-B,Non-Matched(gt) marked Inconclusive,Q-Y,New,Q,π 154_2016-08_35,Q,π 154_2016-08_35,Y,π 154_2016-08_125,Case,NM,Beretta,Q,Y,VJ,B,1
Org-Grp-183,VJ,B,Group 146,14,2,ID---provide basis,Correct-Match,P-P,New,P,π 116_2016-06_35,P,π 116_2016-06_35,P,π 116_2016-06_119,Case,M,Beretta,P,P,VJ,B,1
Org-Grp-183,VJ,B,Group 146,15,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,U-B,New,U,π 78_2016-04_35,U,π 78_2016-04_35,B,π 78_2016-04_35,Case,NM,Beretta,U,B,VJ,B,1
Org-Grp-57,QB,D,Group 147,1,2,ID---provide basis,Correct-Match,L-L,New,L,π 02_2016-01_81,L,π 02_2016-01_81,L,π 02_2016-01_81,Case,M,Beretta,L,L,QB,D,1
Org-Grp-57,QB,D,Group 147,2,2,ID---provide basis,Correct-Match,J-J,New,J,π 78_2016-04_35,J,π 78_2016-04_35,J,π 78_2016-04_35,Case,M,Beretta,J,J,QB,D,1
Org-Grp-57,QB,D,Group 147,3,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,9-2,New,9,π 02_2016-01_90,9,π 02_2016-01_90,2,π 02_2016-01_90,Case,NM,Non_Ber,9,2,QB,D,1
Org-Grp-57,QB,D,Group 147,4,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,10-3,New,10,π 02_2016-01_81,10,π 02_2016-01_81,3,π 02_2016-01_94,Case,NM,Non_Ber,10,3,QB,D,1
Org-Grp-57,QB,D,Group 147,5,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,11-4,New,11,π 02_2016-01_90,11,π 02_2016-01_90,4,π 02_2016-01_81,Case,NM,Non_Ber,11,4,QB,D,1
Org-Grp-57,QB,D,Group 147,6,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,N-S,New,N,π 02_2016-01_90,N,π 02_2016-01_90,S,π 78_2016-04_188,Case,NM,Beretta,N,S,QB,D,1
Org-Grp-57,QB,D,Group 147,7,2,ID---provide basis,Correct-Match,7-7,New,7,π 154_2016-08_188,7,π 154_2016-08_188,7,π 154_2016-08_188,Case,M,Non_Ber,7,7,QB,D,1
Org-Grp-57,QB,D,Group 147,8,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,8-1,New,8,π 02_2016-01_90,8,π 02_2016-01_90,1,π 02_2016-01_90,Case,NM,Non_Ber,8,1,QB,D,1
Org-Grp-57,QB,D,Group 147,9,2,ID---provide basis,Correct-Match,I-I,New,I,π 02_2016-01_94,I,π 02_2016-01_94,I,π 02_2016-01_94,Case,M,Beretta,I,I,QB,D,1
Org-Grp-57,QB,D,Group 147,10,2,Elim-Using Difference in Class Characteristics,Correct-NonMatch,O-T,New,O,π 111_2014-06_21,O,π 111_2014-06_21,T,π 78_2016-04_35,Case,NM,Beretta,O,T,QB,D,1
Org-Grp-57,QB,D,Group 147,11,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,M-R,New,M,π 75_2016-04_96,M,π 75_2016-04_96,R,π 116_2016-06_179,Case,NM,Beretta,M,R,QB,D,1
Org-Grp-57,QB,D,Group 147,12,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,Q-V,New,Q,π 154_2016-08_35,Q,π 154_2016-08_35,V,π 75_2016-04_96,Case,NM,Beretta,Q,V,QB,D,1
Org-Grp-57,QB,D,Group 147,13,2,ID---provide basis,Correct-Match,H-H,New,H,π 154_2016-08_35,H,π 154_2016-08_35,H,π 154_2016-08_35,Case,M,Beretta,H,H,QB,D,1
Org-Grp-57,QB,D,Group 147,14,2,ID---provide basis,Correct-Match,K-K,New,K,π 78_2016-04_35,K,π 78_2016-04_35,K,π 78_2016-04_35,Case,M,Beretta,K,K,QB,D,1
Org-Grp-57,QB,D,Group 147,15,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,P-U,New,P,π 116_2016-06_119,P,π 116_2016-06_119,U,π 78_2016-04_35,Case,NM,Beretta,P,U,QB,D,1
Org-Grp-36,NI,C,Group 148,1,2,ID---provide basis,Correct-Match,B-B,New,B,π 78_2016-04_35,B,π 78_2016-04_35,B,π 78_2016-04_35,Case,M,Beretta,B,B,NI,C,1
Org-Grp-36,NI,C,Group 148,2,2,Inc-A,Match(gt) marked Inconclusive,9-9,New,9,π 02_2016-01_90,9,π 02_2016-01_90,9,π 02_2016-01_90,Case,M,Non_Ber,9,9,NI,C,1
Org-Grp-36,NI,C,Group 148,3,2,Elim-Using Difference in Class Characteristics,Correct-NonMatch,H-O,New,H,π 154_2016-08_35,H,π 154_2016-08_35,O,π 111_2014-06_21,Case,NM,Beretta,H,O,NI,C,1
Org-Grp-36,NI,C,Group 148,4,2,Inc-C,Non-Matched(gt) marked Inconclusive,J-Q,New,J,π 78_2016-04_35,J,π 78_2016-04_35,Q,π 154_2016-08_35,Case,NM,Beretta,J,Q,NI,C,1
Org-Grp-36,NI,C,Group 148,5,2,Inc-C,Non-Matched(gt) marked Inconclusive,I-P,New,I,π 02_2016-01_94,I,π 02_2016-01_94,P,π 116_2016-06_119,Case,NM,Beretta,I,P,NI,C,1
Org-Grp-36,NI,C,Group 148,6,2,Inc-C,Non-Matched(gt) marked Inconclusive,K-R,New,K,π 78_2016-04_35,K,π 78_2016-04_35,R,π 116_2016-06_179,Case,NM,Beretta,K,R,NI,C,1
Org-Grp-36,NI,C,Group 148,7,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,G-N,New,G,π 154_2016-08_35,G,π 154_2016-08_35,N,π 02_2016-01_90,Case,NM,Beretta,G,N,NI,C,1
Org-Grp-36,NI,C,Group 148,8,2,Inc-B,Match(gt) marked Inconclusive,8-8,New,8,π 02_2016-01_90,8,π 02_2016-01_90,8,π 02_2016-01_90,Case,M,Non_Ber,8,8,NI,C,1
Org-Grp-36,NI,C,Group 148,9,2,ID---provide basis,Correct-Match,D-D,New,D,π 78_2016-04_35,D,π 78_2016-04_35,D,π 78_2016-04_35,Case,M,Beretta,D,D,NI,C,1
Org-Grp-36,NI,C,Group 148,10,2,Inc-A,Match(gt) marked Inconclusive,7-7,New,7,π 02_2016-01_90,7,π 02_2016-01_90,7,π 02_2016-01_90,Case,M,Non_Ber,7,7,NI,C,1
Org-Grp-36,NI,C,Group 148,11,2,ID---provide basis,Correct-Match,C-C,New,C,π 78_2016-04_35,C,π 78_2016-04_35,C,π 78_2016-04_35,Case,M,Beretta,C,C,NI,C,1
Org-Grp-36,NI,C,Group 148,12,2,Inc-B,Non-Matched(gt) marked Inconclusive,F-M,New,F,π 154_2016-08_96,F,π 154_2016-08_96,M,π 75_2016-04_96,Case,NM,Beretta,F,M,NI,C,1
Org-Grp-36,NI,C,Group 148,13,2,Inc-C,Non-Matched(gt) marked Inconclusive,10-11,New,10,π 02_2016-01_81,10,π 02_2016-01_81,11,π 02_2016-01_94,Case,NM,Non_Ber,10,11,NI,C,1
Org-Grp-36,NI,C,Group 148,14,2,Inc-A,Match(gt) marked Inconclusive,6-6,New,6,π 02_2016-01_90,6,π 02_2016-01_90,6,π 02_2016-01_94,Case,M,Non_Ber,6,6,NI,C,1
Org-Grp-36,NI,C,Group 148,15,0,Unsuitable-Lack of sufficent marks on KNOWN samples,Marked Unsuitable,E-L,New,E,π 165_2016-08_96,E,π 165_2016-08_96,L,π 02_2016-01_81,Case,NM,Beretta,E,L,NI,C,1
Org-Grp-239,XJ,A,Group 149,1,0,Unsuitable-Lack of sufficent marks on KNOWN samples,Marked Unsuitable,A-G,New,A,π 78_2016-04_35,A,π 78_2016-04_35,G,π 154_2016-08_35,Case,NM,Beretta,A,G,XJ,A,1
Org-Grp-239,XJ,A,Group 149,2,2,Inc-C,Non-Matched(gt) marked Inconclusive,C-I,New,C,π 78_2016-04_35,C,π 78_2016-04_35,I,π 02_2016-01_94,Case,NM,Beretta,C,I,XJ,A,1
Org-Grp-239,XJ,A,Group 149,3,2,Inc-C,Non-Matched(gt) marked Inconclusive,E-K,New,E,π 02_2016-01_94,E,π 02_2016-01_94,K,π 78_2016-04_35,Case,NM,Beretta,E,K,XJ,A,1
Org-Grp-239,XJ,A,Group 149,4,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,B-H,New,B,π 78_2016-04_35,B,π 78_2016-04_35,H,π 154_2016-08_35,Case,NM,Beretta,B,H,XJ,A,1
Org-Grp-239,XJ,A,Group 149,5,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,11-5,New,11,π 02_2016-01_90,11,π 02_2016-01_90,5,π 02_2016-01_90,Case,NM,Non_Ber,11,5,XJ,A,1
Org-Grp-239,XJ,A,Group 149,6,2,Inc-C,Non-Matched(gt) marked Inconclusive,4-9,New,4,π 02_2016-01_81,4,π 02_2016-01_81,9,π 02_2016-01_90,Case,NM,Non_Ber,4,9,XJ,A,1
Org-Grp-239,XJ,A,Group 149,7,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,AA-F,New,AA,π 75_2016-04_96,AA,π 75_2016-04_96,F,π 154_2016-08_96,Case,NM,Beretta,AA,F,XJ,A,1
Org-Grp-239,XJ,A,Group 149,8,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,1-6,New,1,π 02_2016-01_90,1,π 02_2016-01_90,6,π 02_2016-01_94,Case,NM,Non_Ber,1,6,XJ,A,1
Org-Grp-239,XJ,A,Group 149,9,2,Elim-Using Difference in Class Characteristics,Correct-NonMatch,2-7,New,2,π 02_2016-01_90,2,π 02_2016-01_90,7,π 154_2016-08_188,Case,NM,Non_Ber,2,7,XJ,A,1
Org-Grp-239,XJ,A,Group 149,10,2,Inc-A,Match(gt) marked Inconclusive,Z-Z,New,Z,π 116_2016-06_125,Z,π 116_2016-06_125,Z,π 116_2016-06_125,Case,M,Beretta,Z,Z,XJ,A,1
Org-Grp-239,XJ,A,Group 149,11,0,Unsuitable-Lack of sufficent marks on KNOWN samples,Marked Unsuitable,W-W,New,W,π 78_2016-04_35,W,π 78_2016-04_35,W,π 78_2016-04_35,Case,M,Beretta,W,W,XJ,A,1
Org-Grp-239,XJ,A,Group 149,12,0,Unsuitable-Lack of sufficent marks on KNOWN samples,Marked Unsuitable,X-X,New,X,π 165_2016.08_91,X,π 165_2016.08_91,X,π 165_2016.08_91,Case,M,Beretta,X,X,XJ,A,1
Org-Grp-239,XJ,A,Group 149,13,2,Inc-C,Non-Matched(gt) marked Inconclusive,3-8,New,3,π 02_2016-01_94,3,π 02_2016-01_94,8,π 02_2016-01_90,Case,NM,Non_Ber,3,8,XJ,A,1
Org-Grp-239,XJ,A,Group 149,14,2,ID---provide basis,Correct-Match,Y-Y,New,Y,π 154_2016-08_125,Y,π 154_2016-08_125,Y,π 154_2016-08_125,Case,M,Beretta,Y,Y,XJ,A,1
Org-Grp-239,XJ,A,Group 149,15,2,Inc-C,Non-Matched(gt) marked Inconclusive,D-J,New,D,π 78_2016-04_35,D,π 78_2016-04_35,J,π 78_2016-04_35,Case,NM,Beretta,D,J,XJ,A,1
Org-Grp-61,AY,C,Group 15,1,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,Y-E,New,Y,π 154_2016-08_125,Y,π 154_2016-08_125,E,π 165_2016-08_96,Case,NM,Beretta,Y,E,AY,C,1
Org-Grp-61,AY,C,Group 15,2,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,A-H,New,A,π 78_2016-04_35,A,π 78_2016-04_35,H,π 154_2016-08_35,Case,NM,Beretta,A,H,AY,C,1
Org-Grp-61,AY,C,Group 15,3,2,ID---provide basis,Correct-Match,10-10,New,10,π 02_2016-01_81,10,π 02_2016-01_81,10,π 02_2016-01_81,Case,M,Non_Ber,10,10,AY,C,1
Org-Grp-61,AY,C,Group 15,4,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,C-J,New,C,π 78_2016-04_35,C,π 78_2016-04_35,J,π 78_2016-04_35,Case,NM,Beretta,C,J,AY,C,1
Org-Grp-61,AY,C,Group 15,5,2,ID---provide basis,Correct-Match,11-11,New,11,π 02_2016-01_90,11,π 02_2016-01_90,11,π 02_2016-01_90,Case,M,Non_Ber,11,11,AY,C,1
Org-Grp-61,AY,C,Group 15,6,0,Inc-B,Non-Matched(gt) marked Inconclusive,D-K,New,D,π 78_2016-04_35,D,π 78_2016-04_35,K,π 78_2016-04_35,Case,NM,Beretta,D,K,AY,C,1
Org-Grp-61,AY,C,Group 15,7,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,Z-F,New,Z,π 116_2016-06_125,Z,π 116_2016-06_125,F,π 154_2016-08_96,Case,NM,Beretta,Z,F,AY,C,1
Org-Grp-61,AY,C,Group 15,8,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,AA-G,New,AA,π 75_2016-04_96,AA,π 75_2016-04_96,G,π 154_2016-08_35,Case,NM,Beretta,AA,G,AY,C,1
Org-Grp-61,AY,C,Group 15,9,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,B-I,New,B,π 78_2016-04_35,B,π 78_2016-04_35,I,π 02_2016-01_94,Case,NM,Beretta,B,I,AY,C,1
Org-Grp-61,AY,C,Group 15,10,2,Inc-A,Match(gt) marked Inconclusive,8-8,New,8,π 02_2016-01_90,8,π 02_2016-01_90,8,π 02_2016-01_90,Case,M,Non_Ber,8,8,AY,C,1
Org-Grp-61,AY,C,Group 15,11,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,1-2,New,1,π 02_2016-01_90,1,π 02_2016-01_90,2,π 02_2016-01_90,Case,NM,Non_Ber,1,2,AY,C,1
Org-Grp-61,AY,C,Group 15,12,2,ID---provide basis,Correct-Match,9-9,New,9,π 02_2016-01_94,9,π 02_2016-01_94,9,π 02_2016-01_90,Case,M,Non_Ber,9,9,AY,C,1
Org-Grp-61,AY,C,Group 15,13,2,ID---provide basis,Correct-Match,X-X,New,X,π 165_2016-08_96,X,π 165_2016-08_96,X,π 78_2016-04_188,Case,M,Beretta,X,X,AY,C,1
Org-Grp-61,AY,C,Group 15,14,2,Inc-A,Match(gt) marked Inconclusive,V-V,New,V,π 75_2016-04_96,V,π 75_2016-04_96,V,π 75_2016-04_96,Case,M,Beretta,V,V,AY,C,1
Org-Grp-61,AY,C,Group 15,15,2,ID---provide basis,Correct-Match,W-W,New,W,π 78_2016-04_35,W,π 78_2016-04_35,W,π 78_2016-04_35,Case,M,Beretta,W,W,AY,C,1
Org-Grp-182,AL,A,Group 150,1,1,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,E-J,New,E,π 154_2016-08_125,E,π 154_2016-08_125,J,π 78_2016-04_35,Case,NM,Beretta,E,J,AL,A,1
Org-Grp-182,AL,A,Group 150,2,2,Inc-C,Non-Matched(gt) marked Inconclusive,H-M,New,H,π 154_2016-08_35,H,π 154_2016-08_35,M,π 75_2016-04_96,Case,NM,Beretta,H,M,AL,A,1
Org-Grp-182,AL,A,Group 150,3,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,G-L,New,G,π 154_2016-08_125,G,π 154_2016-08_125,L,π 02_2016-01_81,Case,NM,Beretta,G,L,AL,A,1
Org-Grp-182,AL,A,Group 150,4,2,ID---provide basis,Correct-Match,C-C,New,C,π 78_2016-04_35,C,π 78_2016-04_35,C,π 78_2016-04_35,Case,M,Beretta,C,C,AL,A,1
Org-Grp-182,AL,A,Group 150,5,2,ID---provide basis,Correct-Match,6-6,New,6,π 02_2016-01_90,6,π 02_2016-01_90,6,π 02_2016-01_94,Case,M,Non_Ber,6,6,AL,A,1
Org-Grp-182,AL,A,Group 150,6,2,ID---provide basis,Correct-Match,B-B,New,B,π 78_2016-04_35,B,π 78_2016-04_35,B,π 78_2016-04_35,Case,M,Beretta,B,B,AL,A,1
Org-Grp-182,AL,A,Group 150,7,2,ID---provide basis,Correct-Match,A-A,New,A,π 78_2016-04_35,A,π 78_2016-04_35,A,π 78_2016-04_35,Case,M,Beretta,A,A,AL,A,1
Org-Grp-182,AL,A,Group 150,8,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,9-2,New,9,π 02_2016-01_90,9,π 02_2016-01_90,2,π 02_2016-01_90,Case,NM,Non_Ber,9,2,AL,A,1
Org-Grp-182,AL,A,Group 150,9,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,F-K,New,F,π 154_2016-08_96,F,π 154_2016-08_96,K,π 78_2016-04_35,Case,NM,Beretta,F,K,AL,A,1
Org-Grp-182,AL,A,Group 150,10,2,ID---provide basis,Correct-Match,AA-AA,New,AA,π 75_2016-04_96,AA,π 75_2016-04_96,AA,π 75_2016-04_96,Case,M,Beretta,AA,AA,AL,A,1
Org-Grp-182,AL,A,Group 150,11,2,ID---provide basis,Correct-Match,D-D,New,D,π 78_2016-04_35,D,π 78_2016-04_35,D,π 78_2016-04_35,Case,M,Beretta,D,D,AL,A,1
Org-Grp-182,AL,A,Group 150,12,2,Elim-Using Difference in Class Characteristics,Correct-NonMatch,7-11,New,7,π 02_2016-01_90,7,π 02_2016-01_90,11,π 02_2016-01_90,Case,NM,Non_Ber,7,11,AL,A,1
Org-Grp-182,AL,A,Group 150,13,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,I-N,New,I,π 02_2016-01_94,I,π 02_2016-01_94,N,π 116_2016-06_179,Case,NM,Beretta,I,N,AL,A,1
Org-Grp-182,AL,A,Group 150,14,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,10-3,New,10,π 02_2016-01_81,10,π 02_2016-01_81,3,π 02_2016-01_94,Case,NM,Non_Ber,10,3,AL,A,1
Org-Grp-182,AL,A,Group 150,15,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,8-1,New,8,π 02_2016-01_90,8,π 02_2016-01_90,1,π 02_2016-01_90,Case,NM,Non_Ber,8,1,AL,A,1
Org-Grp-108,JZ,B,Group 151,1,2,Inc-C,Non-Matched(gt) marked Inconclusive,1-3,New,1,π 02_2016-01_90,1,π 02_2016-01_90,3,π 02_2016-01_94,Case,NM,Non_Ber,1,3,JZ,B,1
Org-Grp-108,JZ,B,Group 151,2,2,ID---provide basis,Correct-Match,J-J,New,J,π 78_2016-04_35,J,π 78_2016-04_35,J,π 78_2016-04_35,Case,M,Beretta,J,J,JZ,B,1
Org-Grp-108,JZ,B,Group 151,3,2,Inc-C,Match(gt) marked Inconclusive,11-11,New,11,π 02_2016-01_90,11,π 02_2016-01_90,11,π 02_2016-01_90,Case,M,Non_Ber,11,11,JZ,B,1
Org-Grp-108,JZ,B,Group 151,4,2,Inc-C,Non-Matched(gt) marked Inconclusive,R-Z,New,R,π 116_2016-06_179,R,π 116_2016-06_179,Z,π 116_2016-06_125,Case,NM,Beretta,R,Z,JZ,B,1
Org-Grp-108,JZ,B,Group 151,5,2,Inc-C,Non-Matched(gt) marked Inconclusive,K-S,New,K,π 78_2016-04_35,K,π 78_2016-04_35,S,π 78_2016-04_188,Case,NM,Beretta,K,S,JZ,B,1
Org-Grp-108,JZ,B,Group 151,6,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,O-W,New,O,π 111_2014-06_21,O,π 111_2014-06_21,W,π 78_2016-04_35,Case,NM,Beretta,O,W,JZ,B,1
Org-Grp-108,JZ,B,Group 151,7,2,ID---provide basis,Correct-Match,I-I,New,I,π 02_2016-01_94,I,π 02_2016-01_94,I,π 02_2016-01_94,Case,M,Beretta,I,I,JZ,B,1
Org-Grp-108,JZ,B,Group 151,8,2,Inc-C,Non-Matched(gt) marked Inconclusive,2-4,New,2,π 02_2016-01_90,2,π 02_2016-01_90,4,π 02_2016-01_81,Case,NM,Non_Ber,2,4,JZ,B,1
Org-Grp-108,JZ,B,Group 151,9,2,Inc-B,Non-Matched(gt) marked Inconclusive,P-X,New,P,π 116_2016-06_35,P,π 116_2016-06_35,X,π 78_2016-04_188,Case,NM,Beretta,P,X,JZ,B,1
Org-Grp-108,JZ,B,Group 151,10,2,Inc-C,Non-Matched(gt) marked Inconclusive,Q-Y,New,Q,π 154_2016-08_35,Q,π 154_2016-08_35,Y,π 154_2016-08_125,Case,NM,Beretta,Q,Y,JZ,B,1
Org-Grp-108,JZ,B,Group 151,11,2,Inc-A,Match(gt) marked Inconclusive,9-9,New,9,π 02_2016-01_90,9,π 02_2016-01_90,9,π 02_2016-01_94,Case,M,Non_Ber,9,9,JZ,B,1
Org-Grp-108,JZ,B,Group 151,12,2,Inc-C,Non-Matched(gt) marked Inconclusive,L-T,New,L,π 02_2016-01_81,L,π 02_2016-01_81,T,π 78_2016-04_35,Case,NM,Beretta,L,T,JZ,B,1
Org-Grp-108,JZ,B,Group 151,13,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,N-V,New,N,π 02_2016-01_90,N,π 02_2016-01_90,V,π 75_2016-04_96,Case,NM,Beretta,N,V,JZ,B,1
Org-Grp-108,JZ,B,Group 151,14,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,M-U,New,M,π 75_2016-04_96,M,π 75_2016-04_96,U,π 78_2016-04_35,Case,NM,Beretta,M,U,JZ,B,1
Org-Grp-108,JZ,B,Group 151,15,2,Inc-A,Match(gt) marked Inconclusive,10-10,New,10,π 02_2016-01_81,10,π 02_2016-01_81,10,π 02_2016-01_81,Case,M,Non_Ber,10,10,JZ,B,1
Org-Grp-131,VP,C,Group 154,1,2,Inc-C,Non-Matched(gt) marked Inconclusive,A-H,New,A,π 78_2016-04_35,A,π 78_2016-04_35,H,π 154_2016-08_35,Case,NM,Beretta,A,H,VP,C,1
Org-Grp-131,VP,C,Group 154,2,2,ID---provide basis,Correct-Match,Z-Z,New,Z,π 116_2016-06_125,Z,π 116_2016-06_125,Z,π 116_2016-06_125,Case,M,Beretta,Z,Z,VP,C,1
Org-Grp-131,VP,C,Group 154,3,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,11-1,New,11,π 02_2016-01_94,11,π 02_2016-01_94,1,π 02_2016-01_90,Case,NM,Non_Ber,11,1,VP,C,1
Org-Grp-131,VP,C,Group 154,4,2,ID---provide basis,Correct-Match,X-X,New,X,π 78_2016-04_188,X,π 78_2016-04_188,X,π 165_2016-08_96,Case,M,Beretta,X,X,VP,C,1
Org-Grp-131,VP,C,Group 154,5,2,ID---provide basis,Correct-Match,Y-Y,New,Y,π 154_2016-08_125,Y,π 154_2016-08_125,Y,π 154_2016-08_125,Case,M,Beretta,Y,Y,VP,C,1
Org-Grp-131,VP,C,Group 154,6,2,Inc-C,Match(gt) marked Inconclusive,7-7,New,7,π 154_2016-08_188,7,π 154_2016-08_188,7,π 02_2016-01_90,Case,M,Non_Ber,7,7,VP,C,1
Org-Grp-131,VP,C,Group 154,7,2,Inc-B,Non-Matched(gt) marked Inconclusive,D-K,New,D,π 78_2016-04_35,D,π 78_2016-04_35,K,π 78_2016-04_35,Case,NM,Beretta,D,K,VP,C,1
Org-Grp-131,VP,C,Group 154,8,2,ID---provide basis,Correct-Match,8-8,New,8,π 02_2016-01_90,8,π 02_2016-01_90,8,π 02_2016-01_90,Case,M,Non_Ber,8,8,VP,C,1
Org-Grp-131,VP,C,Group 154,9,2,Inc-C,Non-Matched(gt) marked Inconclusive,E-L,New,E,π 02_2016-01_94,E,π 02_2016-01_94,L,π 02_2016-01_81,Case,NM,Beretta,E,L,VP,C,1
Org-Grp-131,VP,C,Group 154,10,2,Inc-C,Non-Matched(gt) marked Inconclusive,AA-G,New,AA,π 75_2016-04_96,AA,π 75_2016-04_96,G,π 154_2016-08_35,Case,NM,Beretta,AA,G,VP,C,1
Org-Grp-131,VP,C,Group 154,11,2,ID---provide basis,Correct-Match,9-9,New,9,π 02_2016-01_90,9,π 02_2016-01_90,9,π 02_2016-01_90,Case,M,Non_Ber,9,9,VP,C,1
Org-Grp-131,VP,C,Group 154,12,2,Inc-C,Non-Matched(gt) marked Inconclusive,F-M,New,F,π 154_2016-08_96,F,π 154_2016-08_96,M,π 75_2016-04_96,Case,NM,Beretta,F,M,VP,C,1
Org-Grp-131,VP,C,Group 154,13,2,ID---provide basis,Correct-Match,10-10,New,10,π 02_2016-01_81,10,π 02_2016-01_81,10,π 02_2016-01_81,Case,M,Non_Ber,10,10,VP,C,1
Org-Grp-131,VP,C,Group 154,14,2,Inc-C,Non-Matched(gt) marked Inconclusive,B-I,New,B,π 78_2016-04_35,B,π 78_2016-04_35,I,π 02_2016-01_94,Case,NM,Beretta,B,I,VP,C,1
Org-Grp-131,VP,C,Group 154,15,2,Inc-C,Non-Matched(gt) marked Inconclusive,C-J,New,C,π 78_2016-04_35,C,π 78_2016-04_35,J,π 78_2016-04_35,Case,NM,Beretta,C,J,VP,C,1
Org-Grp-269,RN,G,Group 16,1,1,X-Did not provide answer,X-Did not provide answer,11-5,New,11,π 02_2016-01_90,11,π 02_2016-01_90,5,π 02_2016-01_90,Case,NM,Non_Ber,11,5,RN,G,2
Org-Grp-269,RN,G,Group 16,2,1,Inc-B and Inc-C,Match(gt) marked Inconclusive,W-W,New,W,π 78_2016-04_35,W,π 78_2016-04_35,W,π 78_2016-04_35,Case,M,Beretta,W,W,RN,G,2
Org-Grp-269,RN,G,Group 16,3,1,Inc-B,Non-Matched(gt) marked Inconclusive,Y-D,New,Y,π 154_2016-08_125,Y,π 154_2016-08_125,D,π 78_2016-04_35,Case,NM,Beretta,Y,D,RN,G,2
Org-Grp-269,RN,G,Group 16,4,2,Inc-C,Non-Matched(gt) marked Inconclusive,X-C,New,X,π 165_2016.08_91,X,π 165_2016.08_91,C,π 78_2016-04_35,Case,NM,Beretta,X,C,RN,G,2
Org-Grp-269,RN,G,Group 16,5,2,Inc-C,Non-Matched(gt) marked Inconclusive,2-7,New,2,π 02_2016-01_90,2,π 02_2016-01_90,7,π 154_2016-08_188,Case,NM,Non_Ber,2,7,RN,G,2
Org-Grp-269,RN,G,Group 16,6,2,Inc-C,Non-Matched(gt) marked Inconclusive,10-4,New,10,π 02_2016-01_81,10,π 02_2016-01_81,4,π 02_2016-01_81,Case,NM,Non_Ber,10,4,RN,G,2
Org-Grp-269,RN,G,Group 16,7,0,Inc-A,Match(gt) marked Inconclusive,V-V,New,V,π 75_2016-04_96,V,π 75_2016-04_96,V,π 75_2016-04_96,Case,M,Beretta,V,V,RN,G,2
Org-Grp-269,RN,G,Group 16,8,,Inc-A,Non-Matched(gt) marked Inconclusive,AA-F,New,AA,π 75_2016-04_96,AA,π 75_2016-04_96,F,π 154_2016-08_96,Case,NM,Beretta,AA,F,RN,G,2
Org-Grp-269,RN,G,Group 16,9,2,Inc-C,Non-Matched(gt) marked Inconclusive,B-H,New,B,π 78_2016-04_35,B,π 78_2016-04_35,H,π 154_2016-08_35,Case,NM,Beretta,B,H,RN,G,2
Org-Grp-269,RN,G,Group 16,10,2,Inc-C,Non-Matched(gt) marked Inconclusive,1-6,New,1,π 02_2016-01_90,1,π 02_2016-01_90,6,π 02_2016-01_90,Case,NM,Non_Ber,1,6,RN,G,2
